Id,Char Id,Name,Cmd M,Cmd C,Move,Guard,Damage,Hits,Cancel,Startup,Active,Recovery,Total,Hit Adv,Block Adv,Body
2393,9,ワイルドエッジ,,4MK,un,上,600,,C,9,6,12,26,8,2,
2394,9,ワイルドネイル,,6HP,un,上,1100,,※,18,4,31,52,D,-15,"・※33-34F フィアーダウンへ派生可
・パニッシュカウンターで以下の性能変化
・地上ヒット時膝崩れ
・空中ヒット時床バウンド"
2395,9,アマゾンリバーラン,,3HP,un,下,1000,,,14,10,22,45,D,-18,・パニッシュカウンター時ハードノックダウン
2396,9,フィアーダウン,,2PP,un,,0,,,,,全体 98,98,,,"・動作中に下方向入力を続けた場合伏せ部分の動作を48F延長可
・伏せ動作中に上方向入力で動作を中断可
・18F-111F(最延長時) 専用技及びサプライズフォワード、サプライズバックへ派生可"
2397,9,ワイルドリフト,,（フィアーダウン中に）P,un,上,600,,,8,7,31,45,D,-21,
2398,9,レイドジャンプ,,（フィアーダウン中に）K,un,,0,,,,,43+着地後12,,,,"・9-43F 空中判定
・15-43F 空中での通常技及び必殺技へ派生可"
2399,9,サプライズフォワード,,6KKK,un,,0,,,,,全体 27,27,,,・必殺技キャンセル可能な通常技及び特殊技からキャンセル可能
2400,9,サプライズバック,,4KKK,un,,0,,,,,全体 32,32,,,"・11-21F 空中判定
・必殺技キャンセル可能な通常技及び特殊技からキャンセル可能"
2401,9,エレクトリックサンダー,,214P,sp,上,800,3,SA3,10,12,17,38,D,-3,・発動後にボタンホールドで延長可能
2402,9,【ライトニングビースト】 エレクトリックサンダー,,214P,sp,上,900,3,SA3,10,12,17,38,D,-3,・発動後にボタンホールドで延長可能
2403,9,OD エレクトリックサンダー,,214PP,sp,上,1000,3,SA2,10,12,17,38,D,4,・発動後にボタンホールドで延長可能
2404,9,【ライトニングビースト】OD エレクトリックサンダー,,214PP,sp,上,1100,3,SA2,10,12,17,38,D,4,・発動後にボタンホールドで延長可能
2405,9,弱 ローリングアタック,,[4]6LP,sp,上,1000,,SA3,10,11,11,31,D,-23,・10-23F 空中判定
2406,9,【ライトニングビースト】 弱 ローリングアタック,,[4]6LP,sp,上,1100,,SA3,10,11,11,31,D,-21,"・10-23F 空中判定
・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可"
2407,9,中 ローリングアタック,,[4]6MP,sp,上,1200,,SA3,12,19,11,41,D,-23,"・12-32F 空中判定
・パニッシュカウンター時吹き飛び時間延長
・持続の11F目までSA3でキャンセル可"
2408,9,【ライトニングビースト】 中 ローリングアタック,,[4]6MP,sp,上,1300,,SA3,12,19,11,41,D,-21,"・12-32F 空中判定
・SA2タイマー100消費
・パニッシュカウンター時吹き飛び時間延長
・ヒット、ガード時ローリングキャノンへ派生可"
2409,9,強 ローリングアタック,,[4]6HP,sp,上,1300,,SA3,22,20,26,67,D,-15,"・20-42F 空中判定
・パニッシュカウンター時吹き飛び時間延長
・持続の6F目までSA3でキャンセル可"
2410,9,【ライトニングビースト】 強 ローリングアタック,,[4]6HP,sp,上,1400,,SA3,22,20,26,67,D,-21,"・20-42F 空中判定
・SA2タイマー100消費
・パニッシュカウンター時吹き飛び時間延長
・ヒット、ガード時ローリングキャノンへ派生可"
2411,9,OD ローリングアタック,,[4]6PP,sp,上,800,,SA2,18,22,17,56,D,-7,"・18-41F 空中判定
・持続の2F目までSA2、SA3でキャンセル可"
2412,9,【ライトニングビースト】 OD ローリングアタック,,[4]6PP,sp,上,900,,,18,22,17,56,D,-7,"・18-40F 空中判定
・SA2タイマー100消費
・ガード時ローリングキャノンへ派生可"
2413,9,弱 バーチカルローリング,,[2]8LK,sp,上,1200,,,8,20,31+着地後17,75,D,-27,"・6-57F 空中判定
・8-26F 空中判定の攻撃に対して無敵"
2414,9,【ライトニングビースト】 弱 バーチカルローリング,,[2]8LK,sp,上,1300,,,8,20,31+着地後17,75,D,-27,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可
・6-57F 空中判定
・8-26F 空中判定の攻撃に対して無敵"
2415,9,中 バーチカルローリング,,[2]8MK,sp,上,1300,,,8,20,31+着地後17,75,D,-27,"・6-57F 空中判定
・8-26F 空中判定の攻撃に対して無敵"
2416,9,【ライトニングビースト】 中 バーチカルローリング,,[2]8MK,sp,上,1400,,,8,20,31+着地後17,75,D,-27,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可
・6-57F 空中判定
・8-26F 空中判定の攻撃に対して無敵"
2417,9,強 バーチカルローリング,,[2]8HK,sp,上,1400,,,8,20,31+着地後17,75,D,-27,"・6-57F 空中判定
・8-26F 空中判定の攻撃に対して無敵"
2418,9,【ライトニングビースト】 強 バーチカルローリング,,[2]8HK,sp,上,1500,,,8,20,31+着地後17,75,D,-27,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可
・6-57F 空中判定
・8-26F 空中判定の攻撃に対して無敵"
2419,9,OD バーチカルローリング,,[2]8KK,sp,上,1600,2,,7,16,31+着地後17,70,D,-40,"・4-53F 空中判定
・1-10F 完全無敵"
2420,9,【ライトニングビースト】 OD バーチカルローリング,,[2]8KK,sp,上,1750,2,,7,16,31+着地後17,70,D,-40,"・SA2タイマー100消費
・ヒット時ローリングキャノンへ派生可
・4-53F 空中判定
・1-10F 完全無敵"
2421,9,弱 バックステップローリング,,63214LK,sp,上,1000,,,41,1,着地後5,46,9,3,
2422,9,【ライトニングビースト】 弱 バックステップローリング,,63214LK,sp,上,1100,,,41,1,着地後5,46,9,3,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可"
2423,9,中 バックステップローリング,,63214MK,sp,上,1000,,,41,1,着地後5,46,8,2,
2424,9,【ライトニングビースト】 中 バックステップローリング,,63214MK,sp,上,1100,,,41,1,着地後5,46,8,2,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可"
2425,9,強 バックステップローリング,,63214HK,sp,上,1000,,,41,1,着地後5,46,8,4,
2426,9,【ライトニングビースト】 強 バックステップローリング,,63214HK,sp,上,1100,,,41,1,着地後5,46,8,4,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可"
2427,9,OD バックステップローリング,,63214KK,sp,上,1000,3,SA2,8,59,着地後4,70,10,6,"・初段ヒット時吹き飛びダウン
・初段の持続3F目までSA2、SA3でキャンセル可"
2428,9,【ライトニングビースト】 OD バックステップローリング,,63214KK,sp,上,1200,3,SA2,8,59,着地後4,70,10,6,"・初段ヒット時吹き飛びダウン
・SA2タイマー100消費
・回転部分のヒット、ガード時ローリングキャノンへ派生可"
2429,9,弱 エリアルローリング,,（ジャンプ中に）[4]6LP,sp,上,1000,,,13,1,着地後17,30,D,,・めくり性能
2430,9,【ライトニングビースト】 弱 エリアルローリング,,（ジャンプ中に）[4]6LP,sp,上,1100,,,13,1,着地後17,30,D,,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可
・めくり性能"
2431,9,中 エリアルローリング,,（ジャンプ中に）[4]6MP,sp,上,1000,,,13,1,着地後17,30,D,,・めくり性能
2432,9,【ライトニングビースト】 中 エリアルローリング,,（ジャンプ中に）[4]6MP,sp,上,1100,,,13,1,着地後17,30,D,,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可
・めくり性能"
2433,9,強 エリアルローリング,,（ジャンプ中に）[4]6HP,sp,上,1000,,,13,1,着地後17,30,D,,・めくり性能
2434,9,【ライトニングビースト】 強 エリアルローリング,,（ジャンプ中に）[4]6HP,sp,上,1100,,,13,1,着地後17,30,D,,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可
・めくり性能"
2435,9,OD エリアルローリング,,（ジャンプ中に）[4]6PP,sp,上,1200,,,13,1,着地後15,28,D,,・めくり性能
2436,9,【ライトニングビースト】 OD エリアルローリング,,（ジャンプ中に）[4]6PP,sp,上,1400,,,13,1,着地後10,23,D,,"・SA2タイマー100消費
・ヒット、ガード時ローリングキャノンへ派生可
・めくり性能"
2437,9,弱 ワイルドハント,,（近距離で）236LK,sp,投,1600,,,34,3,57,93,D,,"・9-26F 空中判定
・パニッシュカウンター時個別ダメージ（1840）"
2438,9,中 ワイルドハント,,（近距離で）236MK,sp,投,1700,,,39,3,57,98,D,,"・14-36F 空中判定
・パニッシュカウンター時個別ダメージ（1955）"
2439,9,強 ワイルドハント,,（近距離で）236HK,sp,投,1800,,,43,3,57,102,D,,"・18-36F 空中判定
・パニッシュカウンター時個別ダメージ（2070）"
2440,9,OD ワイルドハント,,（近距離で）236KK,sp,投,2000,,,32,3,57,91,D,,"・9-28F 空中判定
・パニッシュカウンター時個別ダメージ（2300）"
2441,9,ブランカちゃん爆弾,,22P,sp,,0,,,,,全体 50,50,,,"・人形の接地後1000F経過で消滅
・1000F間に電撃を発する必殺技、SAを接触させると人形が飛び道具攻撃として起動する
・投擲した人形がステージ端に接触時、跳ね返りによる軌道変化"
2442,9,ローリングキャノン,,（ライトニングビースト中に）（ローリング系必殺技中に任意の方向）P,sp,上,400,,,3,25,着地9,36,D,,"・ローリング系必殺技から最大3回連続で派生可能
・めくり性能"
2443,9,SA1 シャウトオブアース,,236236P,sa,弾,2000,,,8,9,全体 78,78,D,-29,"・1-9F 打撃・投げに対して無敵
・最低保障ダメージ30%
・カウンター/パニッシュカウンターで数値が変動しない"
2444,9,【ライトニングビースト】 SA1 シャウトオブアース,,236236P,sa,弾,2200,,,8,9,全体 78,78,D,-29,"・1-9F 打撃・投げに対して無敵
・最低保障ダメージ30%
・カウンター/パニッシュカウンターで数値が変動しない"
2445,9,SA2 ライトニングビースト,,214214P,sa,,0,,,,,全体 10,10,,,"・SA2タイマー1500
・発動中、ワイルドハント以外の必殺技が性質変化
・発動中、ローリング系必殺技から「ローリングキャノン」が派生可能になる
・発動中、以下の技をキャンセル発動時に溜め無しで発動可能
・ローリングアタック
・バーチカルローリング
・エリアルローリング"
2446,9,SA3 グランドシェイブキャノンボール,,236236K,sa,上,4000,,,10,3,61,73,D,-46,"・1-12F 完全無敵
・最低保障ダメージ50%
・カウンター/パニッシュカウンターで数値が変動しない
・※必殺技キャンセル時のみ適用"
2447,9,CA グランドシェイブキャノンボール,,（体力25%以下で）236236K,sa,上,4500,,,10,3,61,73,D,-46,"・1-12F 完全無敵
・最低保障ダメージ50%
・カウンター/パニッシュカウンターで数値が変動しない
・※必殺技キャンセル時のみ適用"
2448,9,ワイルドファング,,（近距離で）N or 6LPLK,th,投,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
2449,9,ジャングルフリップ,,（近距離で）4LPLK,th,投,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
2450,9,ワイルドバイツ,,（ジャンプ中に）（近距離で）LPLK,th,投,1200,,,5,3,,,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
2451,9,前方ステップ,,66,ds,,0,,,,,全体 19,19,,,
2452,9,後方ステップ,,44,ds,,0,,,,,全体 23,23,,,・1-15F 投げ無敵
2453,9,ドライブインパクト (ワイルドスクラッチ),,HPHK,ds,上,800,,,26,2,35,62,D,-3,"・1-27F アーマー判定（2回）
・ヒットバックでステージ端に到達すると壁やられが発生
・パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化
・地上ヒット膝崩れ
・空中ヒット吹き飛び時間増加
・SAゲージ3000増加"
2454,9,ドライブリバーサル (クイックローリング),,（ガード中 or ドライブパリィ成立中に）6HPHK,ds,上,500,,,20,3,26,48,D,-8,"・リカバリアブルダメージ
・1-22F 完全無敵
・ヒット時硬直5F増加"
2455,9,ドライブパリィ,,MPMK,ds,,0,,※1,1,12,33,45,,,"・※1 動作の4F目からドライブラッシュでキャンセル可
・※2 ボタンホールドでパリィの持続を延長可
・硬直部分はガードのみ可
・動作中常に被パニッシュカウンター判定"
2456,9,ジャストパリィ(打撃),,MPMK,ds,,0,,,1,,1,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・硬直終了から5Fの間完全無敵
・（パリィを継続した場合は無敵にならない）
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
2457,9,ジャストパリィ(飛び道具),,MPMK,ds,,0,,,1,,10,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・暗転演出が入らない
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
2458,9,パリィドライブラッシュ,,（ドライブパリィ中に）66,ds,,0,,,,,全体 55,55,,,"・暗転10F
・※動作9F目から攻撃行動にキャンセル可
・24F目からパリィ以外の行動でキャンセル可"
2459,9,キャンセルドライブラッシュ,,（必殺技キャンセル可能な攻撃ヒット中に）66 or (N or 6)MPMK,ds,,0,,※,,,全体 55,55,,,"・暗転9F
・※動作10F目から攻撃行動にキャンセル可
・25F目からパリィ以外の行動でキャンセル可"
2460,10,立ち弱P,,5LP,no,上,300,,C,4,3,8,14,4,-1,・連打キャンセル対応
2461,10,立ち弱K,,5LK,no,上,300,,C,9,4,11,23,2,-6,
2462,10,立ち中P,,5MP,no,上,700,,,14,3,19,35,-2,-5,
2463,10,立ち中K,,5MK,no,上,600,,,12,3,18,32,-2,-6,
2464,10,立ち強P,,5HP,no,上,1000,,,16,4,27,46,-6,-11,・パニッシュカウンター時吹き飛びダウン
2465,10,立ち強K,,5HK,no,上,800,,C,17,3,20,39,3,-6,"・空中ヒット時吹き飛びダウン
・パニッシュカウンター時+21F"
2466,10,しゃがみ弱P,,2LP,no,上,300,,C,5,3,9,16,4,-1,・連打キャンセル対応
2467,10,しゃがみ弱K,,2LK,no,下,200,,,4,7,16,26,-5,-10,
2468,10,しゃがみ中P,,2MP,no,上,600,,C,12,3,16,30,0,-4,
2469,10,しゃがみ中K,,2MK,no,下,500,,,10,13,14,36,-3,-10,
2470,10,しゃがみ強P,,2HP,no,下,800,,,19,4,24,46,-1,-12,
2471,10,しゃがみ強K,,2HK,no,下,900,,,12,16,20,47,D,-16,・カウンター/パニッシュカウンター時ダウン時間増加
2472,10,ジャンプ弱P,,（ジャンプ中に）LP,ju,中,300,,,4,4,着地後3,10,,,
2473,10,ジャンプ弱K,,（ジャンプ中に）LK,ju,中,300,,,6,4,着地後3,12,,,・めくり性能
2474,10,ジャンプ中P,,（ジャンプ中に）MP,ju,上,700,,C,9,6,着地後3,17,,,
2475,10,ジャンプ中K,,（ジャンプ中に）MK,ju,中,500,,,11,6,着地後3,19,,,
2476,10,ジャンプ強P,,（ジャンプ中に）HP,ju,中,800,,,13,4,着地後3,19,,,・空中ヒット時叩きつけダウン
2477,10,ジャンプ強K,,（ジャンプ中に）HK,ju,中,800,,,10,10,着地後3,22,,,
2478,10,ヨガアッパー,,4MP,un,上,700,,C,8,6,16,29,2,-3,・強制立ち効果
2479,10,ヨガランス,,4HP,un,上,900,,C,14,7,29,49,-9,-16,・空中カウンター/パニッシュカウンター時吹き飛びダウン
2480,10,涅槃パンチ,,1HP,un,上,800,,C,10,4,20,33,3,-3,
2481,10,アジャイルキック,,1LK,un,下,200,,,5,3,10,17,1,-5,・連打キャンセル対応
2482,10,合掌キック,,4MK,un,上,600,,C,7,4,17,27,3,0,
2483,10,スラストキック,,1MK,un,下,500,,C,8,3,20,30,-3,-7,
2484,10,ヨガマウンテン,,4HK,un,上,1000,,,14,6,20,39,0,-9,"・強制立ち効果
・空中カウンター/パニッシュカウンター時吹き飛びダウン"
2485,10,因果キック,,1HK,un,下,900,,,9,3,22,33,D,-7,・カウンター/パニッシュカウンター時ダウン時間延長
2486,10,ドリル頭突き,,（ジャンプ中に）2LP,un,上,500,,C,10,1,着地後9,19,,,・空中ヒット時吹き飛びダウン
2487,10,弱 ドリルキック,,（ジャンプ中に）2LK,un,上,500,,,9,1,着地後11,20,,,
2488,10,中 ドリルキック,,（ジャンプ中に）2MK,un,上,500,,,9,1,着地後11,20,,,
2489,10,強 ドリルキック,,（ジャンプ中に）2HK,un,上,500,,,9,1,着地後11,20,,,
2490,10,弱 ヨガファイア,,236LP,sp,上・弾,600,,SA3,15,,全体 48,48,-2,-6,
2491,10,中 ヨガファイア,,236MP,sp,上・弾,600,,SA3,15,,全体 48,48,-2,-6,
2492,10,強 ヨガファイア,,236HP,sp,上・弾,600,,SA3,15,,全体 48,48,-2,-6,
2493,10,OD 弱 ヨガファイア,,236LPMP,sp,上・弾,1000,,SA2,13,,全体 45,45,D,-3,
2494,10,OD 中 ヨガファイア,,236LPHP,sp,上・弾,1000,,SA2,13,,全体 45,45,D,-3,
2495,10,OD 強 ヨガファイア,,236MPHP,sp,上・弾,1000,,SA2,13,,全体 45,45,D,-3,
2496,10,弱 ヨガアーチ,,236LK,sp,上・弾,600,,SA3,18,,全体 45,45,1,-1,
2497,10,中 ヨガアーチ,,236MK,sp,上・弾,600,,SA3,18,,全体 45,45,1,-1,
2498,10,強 ヨガアーチ,,236HK,sp,上・弾,600,,SA3,18,,全体 45,45,1,-1,
2499,10,OD 弱 ヨガアーチ,,236LKMK,sp,上・弾,1000,,SA2,18,,全体 45,45,1,-3,
2500,10,OD 中 ヨガアーチ,,236LKHK,sp,上・弾,1000,,SA2,18,,全体 45,45,1,-3,
2501,10,OD 強 ヨガアーチ,,236MKHK,sp,上・弾,1000,,SA2,18,,全体 45,45,1,-3,
